gene,r,p,abs_r,novel
UGT3A1,-0.2643453781979791,5.469442154061216e-10,0.2643453781979791,True
HSD11B1,0.26426548542211054,5.537492993025247e-10,0.26426548542211054,True
SLCO5A1,0.26425242124768966,5.548698851274557e-10,0.26425242124768966,True
F13A1,0.2642473950393722,5.553015980595426e-10,0.2642473950393722,True
CD3EAP,0.2642266050554369,5.57090773496118e-10,0.2642266050554369,True
GCHFR,-0.2641500632691385,5.637263899727512e-10,0.2641500632691385,True
KIAA0391,-0.26408479784274286,5.694451208487584e-10,0.26408479784274286,True
GCFC1,0.2640767268564573,5.701562321529338e-10,0.2640767268564573,True
ERCC2,-0.2640551343458522,5.720629365934611e-10,0.2640551343458522,True
C12orf62,-0.2640256114133863,5.746799724965056e-10,0.2640256114133863,True
CASP8,0.26400407072816123,5.765967753690307e-10,0.26400407072816123,True
SEPX1,-0.2639475204327951,5.816585669568309e-10,0.2639475204327951,True
NCOR2,0.2639283262417826,5.833864382149399e-10,0.2639283262417826,True
MCHR1,0.2638583118682819,5.897316045269698e-10,0.2638583118682819,True
TMEM155,0.26385030864080833,5.90461172324359e-10,0.26385030864080833,True
GNG2,0.2638435602726378,5.910770305159193e-10,0.2638435602726378,True
FBXO8,-0.2638423554184752,5.911870516181619e-10,0.2638423554184752,True
ATP5L,-0.26382203688814027,5.930454396907156e-10,0.26382203688814027,True
KIAA1737,-0.26381177086482704,5.939865582851675e-10,0.26381177086482704,True
SLC6A18,-0.2637207121343175,6.023980526125807e-10,0.2637207121343175,True
CHIC2,0.26358374563679765,6.152689200004188e-10,0.26358374563679765,True
CYB5R1,-0.2635791938963963,6.157012125255866e-10,0.2635791938963963,True
GPR124,0.2635286419999617,6.205221884855287e-10,0.2635286419999617,True
FOXD2,0.26345236020769847,6.278665390297367e-10,0.26345236020769847,True
NCAPH,0.2633721657023445,6.356787792815643e-10,0.2633721657023445,True
GANAB,0.26332425464842707,6.403911303625706e-10,0.26332425464842707,True
SLC39A10,0.26330423916740925,6.423698268561906e-10,0.26330423916740925,True
ZNF286B,0.2632664915827179,6.461176879537362e-10,0.2632664915827179,True
KLK4,-0.2632370630174596,6.490543240989252e-10,0.2632370630174596,True
BDKRB2,0.26314657612463926,6.581654642180556e-10,0.26314657612463926,True
ACTR8,-0.2631408510857541,6.587460857296405e-10,0.2631408510857541,True
C18orf18,-0.2631072415163012,6.621647611378804e-10,0.2631072415163012,True
HEPH,0.263092122279429,6.637082721785497e-10,0.263092122279429,True
RGS4,0.2630460134688822,6.684371298562353e-10,0.2630460134688822,True
IFT81,0.26300690654966247,6.724735583263657e-10,0.26300690654966247,True
PKP1,0.26297878571518185,6.753907013987243e-10,0.26297878571518185,True
NAV3,0.26296404023298914,6.769252550215072e-10,0.26296404023298914,True
CLPTM1,-0.2629115730436009,6.824130393186277e-10,0.2629115730436009,True
RLN2,-0.26289473955813936,6.841828833677602e-10,0.26289473955813936,True
CDKN2A,0.2628700021075054,6.867918418319941e-10,0.2628700021075054,True
MAPK10,-0.26285600050106134,6.882728208926326e-10,0.26285600050106134,True
MCM10,0.26283795624023487,6.901859821850468e-10,0.26283795624023487,True
LOC100134229,0.2627983525690193,6.944031570733952e-10,0.2627983525690193,True
SMN2,0.2627471808825213,6.998892788799937e-10,0.2627471808825213,True
SIGLEC10,0.2627126378855465,7.036164502127246e-10,0.2627126378855465,True
PODN,0.26268584351858937,7.065208386502214e-10,0.26268584351858937,True
SLC7A2,0.2626506891954876,7.103491016600701e-10,0.2626506891954876,True
HEYL,0.26264871225698383,7.105649860872175e-10,0.26264871225698383,True
WDFY1,0.2624963005093605,7.274020941561485e-10,0.2624963005093605,True
COX5B,-0.26248283431793634,7.289082422007933e-10,0.26248283431793634,True
FMNL3,0.26243965280209364,7.337584376170438e-10,0.26243965280209364,True
TRNAU1AP,0.26243762191471465,7.339873203979476e-10,0.26243762191471465,True
DHRS7B,-0.2624371955813668,7.340353773574443e-10,0.2624371955813668,True
NAIP,0.2624298777953397,7.348607268917823e-10,0.2624298777953397,True
CDCA4,0.26239440023738875,7.388749405045888e-10,0.26239440023738875,True
CDKL1,-0.2622838275281389,7.515233299820196e-10,0.2622838275281389,True
TNFRSF18,0.26227838843767687,7.521509110311541e-10,0.26227838843767687,True
TPH1,0.26226258180372836,7.539776298034718e-10,0.26226258180372836,True
STK39,0.2622483548759152,7.556254767638787e-10,0.2622483548759152,True
ASB8,-0.2622066410029009,7.604772432213724e-10,0.2622066410029009,True
SLC7A8,-0.262160118344955,7.659240670066941e-10,0.262160118344955,True
MFAP2,0.26208120763303555,7.752497365154165e-10,0.26208120763303555,True
ARPC1B,0.26205933573203766,7.778540459830289e-10,0.26205933573203766,True
IRX3,0.26203816836237703,7.80382567882997e-10,0.26203816836237703,True
DNAJC19,-0.2619899587657566,7.861712603097267e-10,0.2619899587657566,True
ANO5,-0.2619846631215865,7.868096665705679e-10,0.2619846631215865,True
SIDT2,0.26188077798112797,7.99435792910576e-10,0.26188077798112797,True
GOLGA7B,0.26184342570578645,8.040235526388073e-10,0.26184342570578645,True
LMCD1,0.2617576425273517,8.146569411193657e-10,0.2617576425273517,True
SCARB1,0.26175516196419163,8.149664490468107e-10,0.26175516196419163,True
ATP6V1B2,-0.26174938621829785,8.156875508646561e-10,0.26174938621829785,True
MC1R,0.2617237231543629,8.18899095543339e-10,0.2617237231543629,True
SEPT8,0.26169245242461225,8.22829023770076e-10,0.26169245242461225,True
NDUFA4,-0.2616607483886227,8.268321312911013e-10,0.2616607483886227,True
SLC25A12,-0.26162520424244146,8.31342632841923e-10,0.26162520424244146,True
C14orf109,-0.2616063444144236,8.337456264735259e-10,0.2616063444144236,True
PIP4K2C,-0.26154071354265773,8.421606468401998e-10,0.26154071354265773,True
TXNL4B,0.26144882884206666,8.540807783238718e-10,0.26144882884206666,True
CYS1,-0.26141757656041087,8.581723854798191e-10,0.26141757656041087,True
SEC23A,0.2613766792916935,8.635555378037993e-10,0.2613766792916935,True
RTN4,-0.2613552550433738,8.663886234962201e-10,0.2613552550433738,True
SFRS9,0.2613499213287251,8.670953438496224e-10,0.2613499213287251,True
MYD88,0.2612371546143293,8.821689060013483e-10,0.2612371546143293,True
PHKB,-0.2612270955617068,8.835258154413693e-10,0.2612270955617068,True
DPY19L3,0.26120514750393825,8.86493534266297e-10,0.26120514750393825,True
TCEAL2,-0.2611015072639918,9.006387804835278e-10,0.2611015072639918,True
SYT9,-0.261047990181298,9.080287014000171e-10,0.261047990181298,True
NONO,0.26103491651559624,9.098429245790353e-10,0.26103491651559624,True
C8orf84,0.2610085554137575,9.135117614762542e-10,0.2610085554137575,True
DBNDD2,0.26088481346761466,9.309268422718168e-10,0.26088481346761466,True
OXSM,-0.26087598440405846,9.321816839778506e-10,0.26087598440405846,True
KIAA1522,-0.26085685952036497,9.349054749474974e-10,0.26085685952036497,True
ACTA2,0.26085518170864547,9.351448000188833e-10,0.26085518170864547,False
HAS1,0.2607491398719563,9.503922129553627e-10,0.2607491398719563,True
MUC12,0.26068765671346966,9.593431084298231e-10,0.26068765671346966,True
PLSCR4,0.2606661659106956,9.62491093668405e-10,0.2606661659106956,True
CD163,0.26065201814291306,9.645689473479361e-10,0.26065201814291306,True
C5orf13,0.26065109685087995,9.647044067877392e-10,0.26065109685087995,True
ARRDC4,0.2606328833346928,9.673861779347147e-10,0.2606328833346928,True
MSX2,0.2606054204890857,9.714435379942787e-10,0.2606054204890857,True
KCTD11,0.26058016258769406,9.751897442251568e-10,0.26058016258769406,True
ADARB1,0.2605770396782416,9.756539031711253e-10,0.2605770396782416,True
GABRE,0.26052479238844495,9.834513698747403e-10,0.26052479238844495,True
MICALCL,0.2604948394370675,9.879488871289594e-10,0.2604948394370675,True
RNF43,-0.26044695674323154,9.951801750373624e-10,0.26044695674323154,True
PPIL3,0.26044126984572646,9.96042427108534e-10,0.26044126984572646,True
VWA5B1,-0.2603354734928942,1.012216453749567e-09,0.2603354734928942,True
PWP1,0.26033260580165785,1.0126583989016371e-09,0.26033260580165785,True
TMEM116,-0.26029181205318447,1.0189655527903423e-09,0.26029181205318447,True
ZBTB38,0.2602320414901024,1.0282757593898937e-09,0.2602320414901024,True
GPSM3,0.2602308039605686,1.0284693954288141e-09,0.2602308039605686,True
LILRB2,0.2602242173595566,1.0295005964603827e-09,0.2602242173595566,True
PITX2,0.2602234247300637,1.0296247586165525e-09,0.2602234247300637,True
MYO1G,0.2602208645314817,1.0300259026885146e-09,0.2602208645314817,True
ETS1,0.2602199206636874,1.0301738307120934e-09,0.2602199206636874,True
LCA5,0.26020573760070875,1.0323991652940232e-09,0.26020573760070875,True
ABHD12B,0.26020088547541687,1.0331615403311632e-09,0.26020088547541687,True
RAB5C,-0.26017570780429444,1.0371263012968457e-09,0.26017570780429444,True
KIAA1549,-0.2601445617507948,1.0420513842927999e-09,0.2601445617507948,True
ANO9,-0.2601057202655603,1.0482252053470193e-09,0.2601057202655603,True
LIPC,-0.2600307678709307,1.0602395134267737e-09,0.2600307678709307,True
TMEM38B,-0.2599874293053763,1.0672473381085452e-09,0.2599874293053763,True
PRDM15,0.2599845770865888,1.0677101166028145e-09,0.2599845770865888,True
HSPA9,-0.2599034333885771,1.0809578890105171e-09,0.2599034333885771,True
CALHM2,0.2598441373291203,1.0907396703322279e-09,0.2598441373291203,True
CDC37L1,-0.25983993579680353,1.0914360322227784e-09,0.25983993579680353,True
ZFHX4,0.2598394843357014,1.0915108830904232e-09,0.2598394843357014,True
PKP3,0.25981941608546205,1.0948431839799613e-09,0.25981941608546205,True
GPR19,0.25977427959232635,1.102374207278261e-09,0.25977427959232635,True
SPIN2B,-0.2597210767802041,1.1113157785349691e-09,0.2597210767802041,True
LPXN,0.2596835418858345,1.1176664897727656e-09,0.2596835418858345,True
CCIN,0.2596562604034832,1.122304504379095e-09,0.2596562604034832,True
CYP1B1,0.2596161910922208,1.129150466581298e-09,0.2596161910922208,True
C3orf75,-0.2595994812580211,1.132017372202675e-09,0.2595994812580211,True
TPST2,0.2595672713233257,1.1375636107365647e-09,0.2595672713233257,True
DCAF10,-0.25948085061979587,1.152575266827843e-09,0.25948085061979587,True
GLUD1,-0.2594748408435408,1.1536263233404912e-09,0.2594748408435408,True
LRRC15,0.259434217633069,1.1607554391149432e-09,0.259434217633069,True
C21orf82,0.2594185476196901,1.1635168586127033e-09,0.2594185476196901,True
PPM1N,0.25940231182559376,1.1663847181195368e-09,0.25940231182559376,True
TMED2,0.2593832875867475,1.1697538674488392e-09,0.2593832875867475,True
ATP8B2,0.2592846951072906,1.187366502827965e-09,0.2592846951072906,True
MMRN1,0.2592796280678006,1.1882786138289353e-09,0.2592796280678006,True
DLG2,-0.2592699835811656,1.190016587423913e-09,0.2592699835811656,True
TCP11L1,0.2592466506513104,1.1942314984516738e-09,0.2592466506513104,True
ORAI2,0.2592237319275221,1.1983857133793512e-09,0.2592237319275221,True
LCN10,-0.2592004696885615,1.2026165576581037e-09,0.2592004696885615,True
FZD10,0.2591891029769832,1.2046891678976137e-09,0.2591891029769832,True
CPSF6,0.2591255426986725,1.2163429244124723e-09,0.2591255426986725,True
PEX26,-0.2591091028036751,1.2193749677160918e-09,0.2591091028036751,True
COASY,-0.259104936061699,1.2201446147553157e-09,0.259104936061699,True
NCSTN,0.25901946214189897,1.2360372741849793e-09,0.25901946214189897,True
MYL4,0.25901752507424275,1.2363997661171797e-09,0.25901752507424275,True
ERMP1,-0.2590146121078362,1.2369450768044813e-09,0.2590146121078362,True
ZNF232,0.2589656015179784,1.2461550509311415e-09,0.2589656015179784,True
RUNDC2A,-0.258965006390581,1.2462672947189486e-09,0.258965006390581,True
FAM118B,-0.25889949069902535,1.2586841370411111e-09,0.25889949069902535,True
ANKRD35,0.2588868836328016,1.261087245919757e-09,0.2588868836328016,True
FAM59A,-0.25886303943192757,1.2656445331716182e-09,0.25886303943192757,True
HERC4,0.2588295421317621,1.2720738472792362e-09,0.2588295421317621,True
GPS1,-0.2587959652518774,1.2785502919488228e-09,0.2587959652518774,True
MAP7D2,0.2587677932421663,1.2840089414011515e-09,0.2587677932421663,True
PFN3,-0.2587252572113212,1.292293732681871e-09,0.2587252572113212,True
PDZK1P1,-0.2586182331678649,1.313369436778534e-09,0.2586182331678649,True
ACTR3,0.2585965719416872,1.3176755426911502e-09,0.2585965719416872,True
CASD1,0.258519441774588,1.3331202149429666e-09,0.258519441774588,True
PCGF3,0.25849855908945174,1.3373319772024048e-09,0.25849855908945174,True
HIGD1A,-0.25847776861426947,1.3415379889275192e-09,0.25847776861426947,True
FKBP14,0.25847179134132164,1.3427495974044865e-09,0.25847179134132164,True
ASCL4,-0.25843773438011347,1.349673351756078e-09,0.25843773438011347,True
CCDC15,0.25837612385360675,1.3622869988488458e-09,0.25837612385360675,True
ZNF146,0.258372286922035,1.3630763202435581e-09,0.258372286922035,True
KCNJ13,-0.25837021745572863,1.363502228804875e-09,0.25837021745572863,True
APOBEC3D,0.2583498061578836,1.3677099316356054e-09,0.2583498061578836,True
ELAC1,-0.2583289184151752,1.3720289168715184e-09,0.2583289184151752,True
DDB2,0.2583225885984537,1.3733403563862953e-09,0.2583225885984537,True
PADI3,0.25829150690235353,1.3797977003743394e-09,0.25829150690235353,True
SLC6A4,-0.258223650097307,1.3939979237138503e-09,0.258223650097307,True
XIRP1,0.25820545407572953,1.3978298470416544e-09,0.25820545407572953,True
SOST,-0.2581670132211039,1.4059588458467746e-09,0.2581670132211039,True
POU5F1,0.2581157504582335,1.4168707871584628e-09,0.2581157504582335,True
GIPC2,-0.2581072288177935,1.4186926893935802e-09,0.2581072288177935,True
GLYAT,-0.25807641287595157,1.4253000732206134e-09,0.25807641287595157,True
CACNG5,0.25807073086962173,1.4265216390817263e-09,0.25807073086962173,True
CDKN1B,0.2580398086247669,1.4331874233599572e-09,0.2580398086247669,True
CXCL13,0.25800663635343835,1.4403718929675098e-09,0.25800663635343835,True
NUDT14,-0.2580004574291358,1.441713989697321e-09,0.2580004574291358,True
LOC147727,-0.2579702994711145,1.4482819278742836e-09,0.2579702994711145,True
GADD45G,-0.2579323846629067,1.4565804601139542e-09,0.2579323846629067,True
KCNG1,0.2579264592711806,1.4578815375790704e-09,0.2579264592711806,True
RANBP1,0.2578606863882977,1.4723997924851513e-09,0.2578606863882977,True
FAM55C,0.2578103664755478,1.4836018411368483e-09,0.2578103664755478,True
COL15A1,0.2578069198881833,1.4843721322554243e-09,0.2578069198881833,True
HRASLS,0.2578020059883958,1.485471030853337e-09,0.2578020059883958,True
ZNF395,0.25779722128690774,1.4865417964635918e-09,0.25779722128690774,True
NDUFB10,-0.257739413809964,1.4995379247218774e-09,0.257739413809964,True
MRE11A,0.25766540254610876,1.5163382176053521e-09,0.25766540254610876,True
ZDHHC18,0.2576502581721577,1.519798411386106e-09,0.2576502581721577,True
ORMDL3,-0.25763745826857115,1.522728922055288e-09,0.25763745826857115,True
NUP62,0.25763030641216456,1.5243687149699073e-09,0.25763030641216456,True
GSR,-0.2576071269988662,1.5296951432788448e-09,0.2576071269988662,True
UQCR11,-0.2575689811895006,1.5385001189952648e-09,0.2575689811895006,True
HLF,-0.25753689485604775,1.5459445430908785e-09,0.25753689485604775,True
DKFZp761E198,-0.2574995898256429,1.5546437839813045e-09,0.2574995898256429,True
ZFAND3,-0.25749272153895025,1.556250591897574e-09,0.25749272153895025,True
DZIP3,-0.2574166547361549,1.5741543791947273e-09,0.2574166547361549,True
RPAP2,0.2573911841982829,1.5801939724789968e-09,0.2573911841982829,True
KCTD8,-0.2573393344579306,1.5925582798829863e-09,0.2573393344579306,True
GOPC,0.25732939668311305,1.5949387964156524e-09,0.25732939668311305,True
BUB3,0.2572925969646911,1.6037840295431752e-09,0.2572925969646911,True
DIO3OS,0.2572704104738161,1.6091398202425065e-09,0.2572704104738161,True
RNF13,-0.25725851379183434,1.612018818495854e-09,0.25725851379183434,True
GAK,-0.25725620882592953,1.6125771990458149e-09,0.25725620882592953,True
UTP6,0.2572286107497837,1.619277478694581e-09,0.2572286107497837,True
MAGIX,-0.25720484697702595,1.6250685337406595e-09,0.25720484697702595,True
ZDHHC3,-0.2571910880730808,1.6284306708033868e-09,0.2571910880730808,True
CD93,0.25715923639708954,1.6362399298220555e-09,0.25715923639708954,True
FNDC1,0.25708376086713286,1.6548902667312298e-09,0.25708376086713286,True
PKHD1,-0.25706446342484524,1.6596918114153897e-09,0.25706446342484524,True
HNF1A,-0.2570343026188462,1.6672234783814234e-09,0.2570343026188462,False
LAMP3,0.25696828522794485,1.6838252353696525e-09,0.25696828522794485,True
LMLN,0.2568989213071674,1.701441601040352e-09,0.2568989213071674,True
MAGEF1,-0.2568952546260274,1.7023777953582104e-09,0.2568952546260274,True
PITPNM2,0.25689496743622553,1.7024511431467065e-09,0.25689496743622553,True
RPA4,0.25677396999561386,1.7336284321503676e-09,0.25677396999561386,True
PRR3,0.25670341348387754,1.7520639909148146e-09,0.25670341348387754,True
EDEM3,0.25670105526935344,1.752683441914845e-09,0.25670105526935344,True
ZNF202,0.25659651850265386,1.780357776820455e-09,0.25659651850265386,True
ELOVL3,0.2565300201645702,1.798182532911942e-09,0.2565300201645702,True
GAD1,0.2565211082465636,1.800584492718433e-09,0.2565211082465636,True
GAB3,0.25650580335714085,1.804716776150219e-09,0.25650580335714085,True
ZFAND6,-0.2564808124250277,1.8114840824609219e-09,0.2564808124250277,True
LOH12CR2,-0.256472529441151,1.8137324708988921e-09,0.256472529441151,True
MTDH,0.2564642416719222,1.81598487201181e-09,0.2564642416719222,True
CCDC87,-0.2563867228466096,1.8371844999556921e-09,0.2563867228466096,True
SART3,0.2563491248557343,1.8475530946757257e-09,0.2563491248557343,True
CATSPERG,-0.2563296916127142,1.8529345670958779e-09,0.2563296916127142,True
S1PR3,0.25630654808010733,1.8593633669765655e-09,0.25630654808010733,True
DLGAP4,0.2562758518601817,1.8679235906540298e-09,0.2562758518601817,True
ADAMTS19,-0.25625243552471977,1.874479413588129e-09,0.25625243552471977,True
C8orf31,0.2562122757281429,1.885774950507527e-09,0.2562122757281429,True
PLEKHO1,0.2562058751255643,1.8875813137704895e-09,0.2562058751255643,True
DOK1,0.2561846877816911,1.8935727576396376e-09,0.2561846877816911,True
CATSPERB,0.25617003683185785,1.897726614728481e-09,0.25617003683185785,True
MCL1,0.2561664415295254,1.8987473117248412e-09,0.2561664415295254,True
IRF7,0.25615646182475815,1.9015833198063374e-09,0.25615646182475815,True
